,Location,Land Size,Building Size,Num Rooms,Num Floors,Price ($)
5044,Jakarta,68.0,56.0,2.0,1.0,1215967.28
5045,Depok,150.0,66.0,3.0,1.0,1995431.0
5046,Jakarta,195.0,52.0,9.0,1.0,2477658.27
5047,Depok,144.0,78.0,2.0,2.0,2064010.0
5048,Depok,150.0,71.0,9.0,2.0,2676712.0
5049,Depok,79.0,67.0,5.0,3.0,1978501.0
5050,Tangerang,82.0,70.0,6.0,2.0,1903237.38
5051,Tangerang,61.0,49.0,3.0,3.0,1341843.03
5052,Jakarta,167.0,155.0,9.0,3.0,3490662.0100000002
5053,Tangerang,143.0,96.0,6.0,1.0,2445494.04
5054,Jakarta,186.0,174.0,3.0,3.0,3223047.36
5055,Tangerang,198.0,69.0,8.0,3.0,2753504.82
5056,Depok,125.0,113.0,7.0,3.0,2870917.0
5057,Tangerang,78.0,70.0,3.0,3.0,1700146.8
5058,Tangerang,166.0,50.0,6.0,1.0,2138954.4
5059,Tangerang,64.0,52.0,7.0,1.0,1682628.75
5060,Jakarta,51.0,39.0,4.0,3.0,1260778.96
5061,Jakarta,166.0,100.0,8.0,2.0,2798584.7600000002
5062,Depok,67.0,63.0,5.0,2.0,1858553.0
5063,Depok,52.0,40.0,4.0,3.0,1503516.0
5064,Depok,184.0,132.0,9.0,1.0,3467972.0
5065,Tangerang,157.0,99.0,4.0,3.0,2407429.53
5066,Depok,144.0,132.0,3.0,3.0,2708583.0
5067,Jakarta,171.0,83.0,5.0,1.0,2343656.52
5068,Depok,60.0,55.0,8.0,2.0,1979047.0
5069,Depok,117.0,105.0,7.0,3.0,2720497.0
5070,Depok,172.0,98.0,3.0,1.0,2464323.0
5071,Depok,162.0,55.0,9.0,1.0,2518038.0
5072,Depok,147.0,135.0,2.0,3.0,2638910.0
5073,Jakarta,142.0,130.0,3.0,1.0,2428119.79
5074,Tangerang,71.0,56.0,7.0,3.0,1886217.3
5075,Depok,176.0,146.0,6.0,2.0,3276568.0
5076,Tangerang,183.0,167.0,9.0,3.0,3705730.38
5077,Depok,74.0,62.0,8.0,2.0,2166798.0
5078,Tangerang,134.0,122.0,8.0,1.0,2843575.02
5079,Jakarta,104.0,76.0,3.0,3.0,1783246.91
5080,Tangerang,193.0,165.0,2.0,1.0,3034148.04
5081,Depok,144.0,132.0,3.0,3.0,2720270.0
5082,Tangerang,191.0,107.0,9.0,1.0,3128633.64
5083,Tangerang,168.0,138.0,7.0,2.0,3141323.46
5084,Depok,58.0,46.0,8.0,3.0,1923801.0
5085,Tangerang,199.0,66.0,2.0,1.0,2065528.08
5086,Depok,91.0,79.0,5.0,3.0,2173899.0
5087,Jakarta,102.0,78.0,7.0,3.0,2248769.04
5088,Depok,123.0,111.0,8.0,2.0,2902588.0
5089,Jakarta,88.0,76.0,3.0,1.0,11154968.23
5090,Tangerang,171.0,103.0,8.0,3.0,2919196.17
5091,Depok,64.0,52.0,2.0,3.0,1429162.0
5092,Tangerang,172.0,151.0,9.0,3.0,3492890.28
5093,Jakarta,160.0,148.0,7.0,3.0,3200917.25
5094,Jakarta,180.0,153.0,5.0,3.0,3147224.64
5095,Tangerang,132.0,94.0,6.0,1.0,2413326.96
5096,Depok,59.0,47.0,4.0,3.0,1554991.0
5097,Depok,141.0,136.0,2.0,3.0,2630698.0
5098,Depok,78.0,66.0,6.0,3.0,2077320.0
5099,Depok,84.0,72.0,5.0,1.0,1921472.0
5100,Jakarta,55.0,43.0,6.0,3.0,1501593.26
5101,Depok,189.0,168.0,3.0,3.0,3299548.0
5102,Tangerang,160.0,54.0,4.0,2.0,2013330.33
5103,Jakarta,87.0,75.0,2.0,2.0,1578616.87
5104,Tangerang,126.0,98.0,7.0,3.0,2572344.72
5105,Tangerang,142.0,55.0,8.0,3.0,2304084.42
5106,Tangerang,196.0,172.0,5.0,2.0,3372213.2399999998
5107,Jakarta,116.0,104.0,4.0,1.0,2096986.24
5108,Depok,185.0,167.0,5.0,1.0,3400645.0
5109,Tangerang,57.0,45.0,8.0,2.0,1767963.78
5110,Tangerang,171.0,159.0,6.0,3.0,3335032.8
5111,Depok,133.0,121.0,5.0,2.0,2696555.0
5112,Depok,181.0,93.0,9.0,1.0,3040789.0
5113,Depok,134.0,90.0,5.0,2.0,2433689.0
5114,Depok,94.0,82.0,6.0,1.0,2177573.0
5115,Tangerang,185.0,99.0,6.0,3.0,2792703.87
5116,Jakarta,136.0,101.0,8.0,3.0,2728250.38
5117,Depok,65.0,53.0,4.0,3.0,1631107.0
5118,Depok,126.0,114.0,2.0,1.0,2240200.0
5119,Tangerang,58.0,46.0,6.0,2.0,1549654.92
5120,Depok,109.0,97.0,9.0,3.0,2835669.0
5121,Tangerang,127.0,115.0,4.0,1.0,2390089.68
5122,Tangerang,126.0,93.0,8.0,3.0,2662688.16
5123,Tangerang,120.0,116.0,5.0,2.0,2499981.66
5124,Tangerang,64.0,52.0,9.0,3.0,1985504.4
5125,Depok,120.0,67.0,5.0,1.0,2030404.0
5126,Jakarta,151.0,109.0,7.0,1.0,2633926.48
5127,Depok,71.0,59.0,3.0,3.0,1692412.0
5128,Jakarta,162.0,98.0,6.0,3.0,2640452.09
5129,Depok,50.0,38.0,8.0,1.0,1761779.0
5130,Tangerang,59.0,47.0,9.0,3.0,1966930.02
5131,Depok,159.0,147.0,9.0,3.0,3588354.0
5132,Tangerang,162.0,97.0,4.0,3.0,2421652.86
5133,Depok,99.0,87.0,7.0,2.0,14673384.0
5134,Tangerang,61.0,49.0,4.0,2.0,1465672.23
5135,Jakarta,138.0,126.0,2.0,2.0,2333981.73
5136,Tangerang,161.0,149.0,7.0,3.0,3299274.9899999998
5137,Depok,127.0,102.0,8.0,1.0,2765028.0
5138,Tangerang,170.0,67.0,4.0,3.0,2229628.5
5139,Jakarta,72.0,61.0,6.0,3.0,1755649.67
5140,Jakarta,183.0,97.0,4.0,2.0,2470906.42
5141,Depok,74.0,62.0,3.0,1.0,1615639.0
5142,Tangerang,67.0,55.0,5.0,2.0,1640001.33
5143,Depok,190.0,56.0,5.0,1.0,2318028.0
5144,Tangerang,92.0,80.0,9.0,3.0,2454914.88
5145,Jakarta,127.0,115.0,7.0,3.0,2671598.47
5146,Depok,77.0,52.0,4.0,3.0,1709074.0
5147,Jakarta,195.0,156.0,4.0,1.0,3049327.36
5148,Tangerang,108.0,96.0,4.0,2.0,2146123.98
5149,Jakarta,112.0,100.0,4.0,2.0,2097805.35
5150,Tangerang,141.0,129.0,9.0,2.0,3078677.25
5151,Depok,105.0,64.0,3.0,1.0,1750866.0
5152,Tangerang,160.0,140.0,6.0,1.0,2923227.45
5153,Tangerang,186.0,130.0,3.0,3.0,2792112.84
5154,Depok,117.0,105.0,8.0,2.0,2796079.0
5155,Depok,95.0,83.0,8.0,1.0,2440968.0
5156,Jakarta,116.0,110.0,3.0,2.0,2197754.95
5157,Tangerang,185.0,169.0,3.0,2.0,3162154.05
5158,Tangerang,55.0,43.0,5.0,1.0,1358835.39
5159,Jakarta,73.0,61.0,8.0,1.0,1924976.17
5160,Tangerang,143.0,75.0,3.0,3.0,2034961.83
5161,Tangerang,62.0,50.0,4.0,3.0,1470761.82
5162,Depok,74.0,62.0,3.0,3.0,1658940.0
5163,Depok,197.0,137.0,4.0,2.0,3066876.0
5164,Depok,167.0,165.0,7.0,2.0,3532777.0
5165,Jakarta,131.0,119.0,8.0,3.0,2879455.46
5166,Depok,160.0,70.0,6.0,2.0,2411127.0
5167,Jakarta,131.0,92.0,5.0,2.0,2239758.83
5168,Depok,115.0,70.0,6.0,2.0,2182596.0
5169,Tangerang,94.0,82.0,9.0,2.0,2384383.32
5170,Tangerang,163.0,80.0,9.0,1.0,2657016.45
5171,Depok,112.0,76.0,7.0,1.0,2356698.0
5172,Depok,125.0,122.0,6.0,3.0,2825467.0
5173,Jakarta,163.0,146.0,5.0,3.0,3039398.05
5174,Tangerang,160.0,139.0,4.0,2.0,2770175.43
5175,Depok,196.0,93.0,7.0,2.0,2910918.0
5176,Depok,84.0,72.0,7.0,1.0,2170638.0
5177,Tangerang,102.0,80.0,4.0,2.0,1895599.53
5178,Depok,75.0,63.0,4.0,2.0,1800811.0
5179,Tangerang,63.0,51.0,5.0,3.0,1601387.3699999999
5180,Depok,167.0,155.0,8.0,2.0,3578107.0
5181,Tangerang,94.0,82.0,3.0,1.0,1787140.08
5182,Jakarta,100.0,83.0,8.0,2.0,2274484.65
5183,Depok,168.0,129.0,2.0,2.0,2690730.0
5184,Depok,68.0,53.0,3.0,2.0,1520233.0
5185,Depok,131.0,121.0,8.0,2.0,3039103.0
5186,Jakarta,125.0,113.0,3.0,2.0,2200797.07
5187,Depok,141.0,129.0,9.0,1.0,3217086.0
5188,Depok,82.0,77.0,6.0,3.0,2214023.0
5189,Tangerang,196.0,179.0,9.0,2.0,3862182.06
5190,Depok,77.0,66.0,2.0,3.0,1682555.0
5191,Depok,172.0,107.0,4.0,3.0,2702300.0
5192,Tangerang,175.0,163.0,3.0,1.0,2949796.08
5193,Jakarta,86.0,58.0,8.0,3.0,2079323.36
5194,Jakarta,148.0,80.0,5.0,2.0,2215134.02
5195,Tangerang,147.0,137.0,3.0,2.0,2611623.96
5196,Jakarta,176.0,111.0,4.0,2.0,2581400.42
5197,Jakarta,129.0,68.0,8.0,2.0,2302833.33
5198,Depok,87.0,75.0,3.0,1.0,1813256.0
5199,Depok,126.0,114.0,7.0,3.0,2918327.0
5200,Depok,175.0,104.0,9.0,1.0,3119571.0
5201,Jakarta,136.0,124.0,6.0,3.0,2760421.91
5202,Depok,103.0,91.0,6.0,1.0,2324832.0
5203,Jakarta,199.0,114.0,3.0,1.0,2544475.83
5204,Depok,65.0,53.0,6.0,1.0,1722335.0
5205,Jakarta,77.0,52.0,5.0,2.0,1525511.07
5206,Tangerang,95.0,83.0,2.0,2.0,1688359.8599999999
5207,Tangerang,121.0,70.0,3.0,1.0,1828069.65
5208,Depok,134.0,86.0,5.0,3.0,2450507.0
5209,Jakarta,75.0,64.0,7.0,3.0,1898946.45
5210,Tangerang,134.0,122.0,5.0,2.0,2569035.15
5211,Tangerang,114.0,102.0,5.0,1.0,2306590.11
5212,Depok,183.0,171.0,7.0,2.0,3632650.0
5213,Depok,164.0,93.0,4.0,2.0,2537290.0
5214,Jakarta,113.0,88.0,3.0,2.0,1942735.0
5215,Tangerang,136.0,124.0,9.0,1.0,2983272.93
5216,Jakarta,156.0,74.0,3.0,1.0,1920587.72
5217,Jakarta,145.0,105.0,3.0,2.0,2256877.32
5218,Depok,126.0,114.0,9.0,1.0,3008441.0
5219,Jakarta,195.0,139.0,2.0,3.0,2836386.03
5220,Jakarta,136.0,113.0,5.0,3.0,2572850.77
5221,Tangerang,198.0,138.0,3.0,2.0,2922845.31
5222,Jakarta,106.0,94.0,9.0,3.0,2573229.52
5223,Tangerang,152.0,125.0,9.0,2.0,3156786.27
5224,Tangerang,140.0,128.0,6.0,2.0,2774981.88
5225,Jakarta,94.0,82.0,4.0,2.0,1820735.08
5226,Jakarta,137.0,59.0,7.0,1.0,2060451.51
5227,Tangerang,164.0,111.0,7.0,1.0,2779103.25
5228,Jakarta,96.0,84.0,2.0,1.0,1605228.35
5229,Tangerang,184.0,109.0,9.0,1.0,3084737.04
5230,Jakarta,99.0,87.0,8.0,2.0,2289202.37
5231,Tangerang,133.0,121.0,7.0,1.0,2703380.13
5232,Tangerang,140.0,87.0,4.0,3.0,2213988.48
5233,Depok,183.0,171.0,8.0,3.0,3815571.0
5234,Jakarta,140.0,128.0,9.0,1.0,3000855.44
5235,Tangerang,186.0,96.0,9.0,3.0,3108362.4
5236,Tangerang,158.0,146.0,5.0,3.0,3068800.02
5237,Jakarta,106.0,94.0,7.0,1.0,2313501.96
5238,Jakarta,80.0,68.0,8.0,2.0,2058876.92
5239,Jakarta,70.0,58.0,8.0,2.0,1942752.17
5240,Depok,139.0,72.0,7.0,2.0,2424479.0
5241,Jakarta,89.0,77.0,6.0,1.0,1979659.59
5242,Depok,161.0,101.0,5.0,2.0,2641814.0
5243,Jakarta,94.0,82.0,3.0,2.0,1717065.65
5244,Depok,126.0,114.0,9.0,3.0,3045820.0
5245,Jakarta,136.0,133.0,4.0,2.0,2545642.38
5246,Depok,197.0,96.0,7.0,1.0,2917871.0
5247,Tangerang,150.0,140.0,6.0,2.0,2969331.75
5248,Depok,166.0,101.0,9.0,3.0,3109661.0
5249,Depok,141.0,73.0,4.0,3.0,2268941.0
5250,Tangerang,194.0,182.0,8.0,3.0,3855901.5
5251,Jakarta,77.0,65.0,2.0,3.0,1400259.96
5252,Tangerang,74.0,62.0,6.0,2.0,1772271.27
5253,Tangerang,107.0,95.0,9.0,3.0,2652560.46
5254,Tangerang,90.0,78.0,8.0,3.0,2272953.87
5255,Depok,183.0,135.0,2.0,3.0,2874967.0
5256,Tangerang,124.0,105.0,7.0,2.0,2632876.29
5257,Jakarta,87.0,75.0,6.0,1.0,1930732.16
5258,Depok,183.0,182.0,3.0,3.0,17349990.0
5259,Depok,124.0,112.0,8.0,3.0,2952726.0
5260,Tangerang,191.0,96.0,9.0,3.0,3087692.19
5261,Depok,115.0,103.0,4.0,2.0,2385499.0
5262,Jakarta,52.0,40.0,4.0,2.0,1227978.2
5263,Depok,166.0,93.0,8.0,3.0,2929475.0
5264,Tangerang,148.0,64.0,8.0,1.0,2391546.96
5265,Tangerang,68.0,56.0,5.0,3.0,1700206.2
5266,Tangerang,195.0,100.0,6.0,1.0,2736523.35
5267,Depok,165.0,102.0,9.0,1.0,3004942.0
5268,Tangerang,174.0,83.0,9.0,2.0,2805323.4
5269,Depok,137.0,125.0,9.0,2.0,3143406.0
5270,Tangerang,84.0,72.0,9.0,2.0,2302095.51
5271,Tangerang,50.0,38.0,6.0,1.0,1379239.29
5272,Tangerang,175.0,172.0,8.0,1.0,3597328.35
5273,Jakarta,138.0,119.0,2.0,1.0,2248097.39
5274,Jakarta,193.0,70.0,6.0,2.0,2475069.64
5275,Tangerang,196.0,157.0,4.0,2.0,3210299.73
5276,Tangerang,74.0,62.0,6.0,2.0,1858486.41
5277,Depok,65.0,53.0,5.0,3.0,1787525.0
5278,Depok,122.0,110.0,5.0,1.0,2517895.0
5279,Jakarta,178.0,128.0,8.0,1.0,3104301.66
5280,Depok,91.0,79.0,4.0,3.0,2011312.0
5281,Depok,196.0,101.0,4.0,1.0,2738039.0
5282,Depok,129.0,117.0,9.0,1.0,3016665.0
5283,Depok,153.0,141.0,4.0,3.0,2954400.0
5284,Jakarta,195.0,128.0,6.0,1.0,2951786.61
5285,Jakarta,83.0,71.0,6.0,2.0,1889110.06
5286,Depok,138.0,126.0,3.0,3.0,2687101.0
5287,Depok,174.0,65.0,7.0,1.0,2553403.0
5288,Jakarta,94.0,82.0,8.0,2.0,2241817.21
5289,Tangerang,183.0,86.0,7.0,1.0,2650688.37
5290,Depok,70.0,58.0,9.0,3.0,2266205.0
5291,Tangerang,171.0,159.0,9.0,2.0,3597890.67
5292,Depok,119.0,95.0,2.0,1.0,2004737.0
5293,Jakarta,145.0,51.0,6.0,3.0,2037205.35
5294,Depok,154.0,142.0,3.0,1.0,2815224.0
5295,Tangerang,97.0,85.0,3.0,1.0,1779994.26
5296,Jakarta,88.0,76.0,5.0,2.0,1842894.48
5297,Depok,80.0,52.0,6.0,1.0,1808126.0
5298,Depok,59.0,47.0,3.0,3.0,1503479.0
5299,Jakarta,79.0,50.0,5.0,3.0,1589348.12
5300,Depok,67.0,55.0,2.0,2.0,1427576.0
5301,Jakarta,137.0,71.0,5.0,2.0,2029678.83
5302,Depok,174.0,162.0,9.0,1.0,3661186.0
5303,Jakarta,122.0,110.0,2.0,3.0,2106418.63
5304,Depok,64.0,52.0,9.0,2.0,2066691.0
5305,Jakarta,53.0,41.0,7.0,1.0,1504230.37
5306,Jakarta,58.0,53.0,9.0,1.0,1855498.27
5307,Depok,158.0,146.0,7.0,3.0,3380994.0
5308,Jakarta,186.0,162.0,4.0,3.0,3136960.0100000002
5309,Depok,181.0,79.0,4.0,1.0,2354034.0
5310,Depok,65.0,53.0,8.0,3.0,2041417.0
5311,Depok,192.0,69.0,5.0,1.0,2493728.0
5312,Jakarta,148.0,103.0,8.0,1.0,2727658.52
5313,Depok,170.0,158.0,4.0,3.0,3197949.0
5314,Jakarta,101.0,64.0,9.0,2.0,2202503.97
5315,Tangerang,118.0,106.0,6.0,1.0,2409154.11
5316,Tangerang,54.0,42.0,5.0,3.0,1427385.96
5317,Tangerang,69.0,63.0,3.0,1.0,1488115.53
5318,Depok,128.0,116.0,9.0,1.0,3010538.0
5319,Jakarta,195.0,63.0,6.0,1.0,2342739.44
5320,Depok,160.0,148.0,8.0,3.0,3496190.0
5321,Jakarta,51.0,39.0,5.0,3.0,1382560.72
5322,Tangerang,142.0,50.0,8.0,3.0,2284798.23
5323,Tangerang,62.0,50.0,7.0,2.0,1735129.44
5324,Tangerang,53.0,41.0,2.0,1.0,1037358.63
5325,Depok,158.0,53.0,8.0,2.0,2473391.0
5326,Depok,123.0,111.0,4.0,1.0,2388229.0
5327,Jakarta,144.0,107.0,4.0,3.0,2390959.87
5328,Jakarta,154.0,142.0,4.0,1.0,2683848.7600000002
5329,Tangerang,57.0,45.0,5.0,1.0,1462899.24
5330,Depok,116.0,104.0,6.0,1.0,2474290.0
5331,Depok,159.0,147.0,2.0,2.0,2858666.0
5332,Jakarta,58.0,46.0,4.0,3.0,9550240.84
5333,Jakarta,166.0,154.0,6.0,3.0,3179603.22
5334,Depok,60.0,48.0,8.0,1.0,1867681.0
5335,Depok,148.0,136.0,3.0,3.0,2773720.0
5336,Jakarta,91.0,79.0,7.0,2.0,2139064.86
5337,Depok,190.0,185.0,3.0,2.0,3453072.0
5338,Depok,169.0,157.0,2.0,3.0,2967523.0
5339,Tangerang,190.0,81.0,4.0,2.0,2435364.36
5340,Depok,61.0,49.0,9.0,2.0,2002630.0
5341,Depok,86.0,53.0,9.0,3.0,2214512.0
5342,Depok,123.0,79.0,3.0,3.0,2089626.0
5343,Jakarta,122.0,62.0,7.0,1.0,2025338.86
5344,Tangerang,101.0,70.0,6.0,1.0,1943695.71
5345,Jakarta,179.0,90.0,9.0,2.0,2834819.52
5346,Tangerang,105.0,93.0,6.0,3.0,2357768.16
5347,Tangerang,109.0,68.0,3.0,2.0,1747451.97
5348,Depok,72.0,60.0,8.0,3.0,2166079.0
5349,Tangerang,152.0,135.0,8.0,2.0,3142536.21
5350,Tangerang,89.0,77.0,4.0,2.0,1875660.93
5351,Depok,113.0,101.0,7.0,2.0,2657653.0
5352,Depok,134.0,86.0,2.0,1.0,2031003.0
5353,Tangerang,138.0,80.0,4.0,3.0,2125054.8
5354,Jakarta,80.0,68.0,9.0,2.0,2160083.97
5355,Tangerang,69.0,57.0,5.0,1.0,1619468.73
5356,Jakarta,179.0,156.0,3.0,2.0,2968831.37
5357,Jakarta,62.0,50.0,5.0,2.0,1439357.06
5358,Tangerang,171.0,159.0,9.0,,3594784.05
5359,Jakarta,152.0,69.0,3.0,2.0,1901247.23
5360,Tangerang,155.0,143.0,2.0,3.0,2699393.4
5361,Jakarta,168.0,135.0,4.0,1.0,2746156.67
5362,Jakarta,119.0,93.0,7.0,1.0,2349480.18
5363,Tangerang,148.0,131.0,9.0,2.0,3163904.37
5364,Depok,131.0,113.0,8.0,1.0,2933550.0
5365,Depok,124.0,112.0,8.0,3.0,2977244.0
5366,Tangerang,167.0,136.0,4.0,3.0,2888941.77
5367,Tangerang,133.0,114.0,3.0,1.0,2300437.26
5368,Depok,118.0,104.0,8.0,3.0,2876600.0
5369,Depok,108.0,96.0,6.0,3.0,2496995.0
5370,Jakarta,175.0,166.0,5.0,2.0,3261168.8
5371,Jakarta,160.0,148.0,7.0,2.0,3113258.34
5372,Jakarta,111.0,99.0,7.0,3.0,2435605.91
5373,Depok,193.0,144.0,8.0,1.0,3476477.0
5374,Tangerang,177.0,165.0,9.0,3.0,3702276.27
5375,Jakarta,154.0,148.0,4.0,2.0,2824344.81
5376,Tangerang,117.0,105.0,4.0,1.0,2221698.6
5377,Depok,64.0,52.0,3.0,3.0,1563338.0
5378,Jakarta,84.0,72.0,6.0,1.0,16388106.48
5379,Depok,63.0,51.0,9.0,1.0,2051252.0
5380,Tangerang,151.0,53.0,9.0,1.0,2362670.64
5381,Jakarta,149.0,136.0,9.0,3.0,3214938.07
5382,Tangerang,56.0,44.0,5.0,2.0,1416246.48
5383,Tangerang,79.0,58.0,6.0,1.0,1721080.35
5384,Jakarta,98.0,86.0,7.0,1.0,2126979.2
5385,Jakarta,193.0,79.0,6.0,3.0,2572033.68
5386,Depok,160.0,148.0,8.0,2.0,3435075.0
5387,Jakarta,121.0,109.0,3.0,2.0,14850308.760000002
5388,Jakarta,129.0,125.0,6.0,3.0,2752917.61
5389,Jakarta,132.0,120.0,9.0,1.0,2918509.13
5390,Jakarta,91.0,64.0,5.0,3.0,1789939.17
5391,Jakarta,66.0,54.0,7.0,2.0,1727568.6400000001
5392,Depok,56.0,44.0,2.0,1.0,1213307.0
5393,Tangerang,59.0,47.0,7.0,1.0,1666442.25
5394,Depok,83.0,71.0,9.0,2.0,2378975.0
5395,Tangerang,85.0,73.0,2.0,1.0,1568537.19
5396,Jakarta,55.0,43.0,5.0,3.0,1439851.96
5397,Depok,195.0,183.0,7.0,2.0,3861192.0
5398,Tangerang,183.0,75.0,7.0,2.0,2596328.46
5399,Tangerang,78.0,66.0,7.0,1.0,1970493.03
5400,Jakarta,175.0,157.0,7.0,2.0,3288218.62
5401,Jakarta,130.0,118.0,3.0,3.0,2377763.21
5402,Tangerang,124.0,109.0,4.0,2.0,2304126.9899999998
5403,Depok,75.0,63.0,7.0,1.0,1958490.0
5404,Tangerang,176.0,172.0,3.0,2.0,3136666.5
5405,Depok,164.0,85.0,5.0,1.0,2462949.0
5406,Depok,175.0,70.0,7.0,1.0,2601094.0
5407,Tangerang,77.0,65.0,6.0,3.0,1944547.1099999999
5408,Depok,180.0,97.0,7.0,2.0,2896232.0
5409,Tangerang,124.0,75.0,8.0,3.0,2447493.84
5410,Tangerang,127.0,85.0,7.0,3.0,2502575.46
5411,Jakarta,139.0,127.0,9.0,2.0,3036659.94
5412,Tangerang,70.0,58.0,2.0,3.0,1459410.48
5413,Tangerang,103.0,91.0,6.0,3.0,2341665.81
5414,Jakarta,152.0,64.0,7.0,1.0,2190303.17
5415,Jakarta,108.0,96.0,7.0,3.0,2399307.52
5416,Depok,121.0,109.0,7.0,2.0,2721640.0
5417,Depok,,57.0,3.0,1.0,1482697.0
5418,Jakarta,161.0,149.0,9.0,3.0,3469439.89
5419,Jakarta,108.0,96.0,5.0,3.0,2184166.41
5420,Jakarta,120.0,108.0,2.0,2.0,2017327.54
5421,Tangerang,186.0,137.0,7.0,3.0,3254599.26
5422,Tangerang,158.0,80.0,5.0,2.0,2315666.43
5423,Tangerang,178.0,96.0,9.0,3.0,3066278.4899999998
5424,Jakarta,105.0,83.0,2.0,3.0,1764913.3900000001
5425,Depok,84.0,51.0,2.0,2.0,1439362.0
5426,Depok,172.0,155.0,8.0,1.0,3473171.0
5427,Tangerang,180.0,143.0,9.0,2.0,3463733.79
5428,Tangerang,153.0,121.0,2.0,1.0,2373822.0
5429,Jakarta,56.0,44.0,9.0,1.0,1712934.75
5430,Jakarta,76.0,64.0,9.0,2.0,2102764.45
5431,Depok,50.0,38.0,7.0,2.0,1683596.0
5432,Depok,136.0,124.0,3.0,3.0,2651065.0
5433,Jakarta,90.0,78.0,7.0,3.0,2140410.18
5434,Depok,172.0,160.0,7.0,1.0,3426582.0
5435,Depok,124.0,112.0,5.0,3.0,2591147.0
5436,Tangerang,91.0,79.0,4.0,2.0,1880433.72
5437,Jakarta,166.0,154.0,4.0,1.0,2946740.65
5438,Jakarta,112.0,100.0,8.0,3.0,2606044.42
5439,Jakarta,176.0,99.0,9.0,3.0,3045279.28
5440,Tangerang,182.0,142.0,4.0,2.0,2995848.9
5441,Jakarta,97.0,85.0,5.0,2.0,1958425.35
5442,Depok,52.0,40.0,6.0,3.0,1659008.0
5443,Tangerang,165.0,153.0,8.0,1.0,3298539.42
5444,Tangerang,148.0,127.0,5.0,1.0,2708098.47
5445,Jakarta,165.0,127.0,2.0,2.0,2445101.93
5446,Depok,63.0,51.0,7.0,2.0,1919992.0
5447,Jakarta,161.0,140.0,6.0,2.0,3032117.97
5448,Depok,110.0,98.0,2.0,3.0,2149504.0
5449,Jakarta,144.0,105.0,8.0,3.0,2824785.17
5450,Depok,66.0,51.0,7.0,2.0,1877822.0
5451,Depok,173.0,154.0,7.0,1.0,3401253.0
5452,Depok,73.0,61.0,8.0,2.0,2102004.0
5453,Tangerang,165.0,73.0,2.0,2.0,2023764.93
5454,Jakarta,131.0,119.0,5.0,1.0,2456957.31
5455,Jakarta,99.0,87.0,4.0,1.0,1847725.31
5456,Jakarta,128.0,116.0,6.0,1.0,2480735.74
5457,Tangerang,128.0,116.0,9.0,1.0,2904723.36
5458,Depok,119.0,98.0,8.0,3.0,2751069.0
5459,Tangerang,76.0,64.0,8.0,3.0,15031225.44
5460,Tangerang,64.0,52.0,7.0,2.0,1797341.04
5461,Depok,99.0,87.0,3.0,3.0,2114373.0
5462,Jakarta,85.0,73.0,7.0,2.0,2001677.59
5463,Tangerang,57.0,45.0,9.0,2.0,1856741.04
5464,Depok,128.0,100.0,4.0,1.0,2378400.0
5465,Depok,180.0,94.0,7.0,1.0,2861964.0
5466,Jakarta,96.0,84.0,3.0,3.0,1862940.96
5467,Depok,154.0,142.0,8.0,3.0,3387798.0
5468,Depok,147.0,114.0,5.0,3.0,2772642.0
5469,Depok,145.0,63.0,7.0,3.0,2449683.0
5470,Jakarta,165.0,142.0,6.0,1.0,2932485.5100000002
5471,Jakarta,62.0,50.0,5.0,1.0,1463051.66
5472,Depok,50.0,38.0,3.0,3.0,1342643.0
5473,Depok,83.0,71.0,2.0,2.0,1677095.0
5474,Jakarta,128.0,116.0,7.0,1.0,2624377.94
5475,Jakarta,127.0,62.0,9.0,1.0,2319665.99
5476,Jakarta,170.0,158.0,8.0,1.0,3411049.77
5477,Tangerang,142.0,130.0,8.0,1.0,3019693.05
5478,Jakarta,147.0,135.0,5.0,3.0,2849639.25
5479,Depok,131.0,119.0,7.0,3.0,2900275.0
5480,Jakarta,87.0,75.0,9.0,2.0,2229933.55
5481,Depok,63.0,51.0,6.0,1.0,1759313.0
5482,Depok,185.0,120.0,7.0,3.0,3197624.0
5483,Depok,140.0,128.0,5.0,3.0,2848614.0
5484,Jakarta,103.0,91.0,4.0,1.0,1955340.81
5485,Jakarta,179.0,128.0,5.0,3.0,2911988.57
5486,Jakarta,150.0,122.0,3.0,3.0,2464532.31
5487,Jakarta,138.0,96.0,5.0,3.0,2390095.31
5488,Jakarta,105.0,93.0,8.0,2.0,2420586.2
5489,Tangerang,143.0,131.0,6.0,3.0,2857180.59
5490,Jakarta,142.0,101.0,5.0,1.0,2369614.53
5491,Tangerang,133.0,121.0,5.0,1.0,2565729.54
5492,Depok,134.0,122.0,6.0,1.0,2779591.0
5493,Depok,71.0,59.0,5.0,3.0,1869886.0
5494,Depok,84.0,72.0,8.0,2.0,2307673.0
5495,Depok,65.0,53.0,6.0,3.0,1836207.0
5496,Tangerang,99.0,87.0,8.0,1.0,2304825.93
5497,Tangerang,171.0,121.0,8.0,2.0,3036171.6
5498,Depok,177.0,165.0,8.0,2.0,3663240.0
5499,Jakarta,162.0,118.0,3.0,3.0,2498245.1
5500,Depok,66.0,54.0,6.0,1.0,1723160.0
5501,Depok,129.0,117.0,3.0,3.0,2502309.0
5502,Tangerang,179.0,177.0,3.0,1.0,3140000.82
5503,Depok,181.0,156.0,9.0,2.0,3705449.0
