,Brand,Engine Size,Horsepower,Mileage,Price
6291,BMW,4,172,18526,104220.48
6292,Honda,2,232,71449,68511.1
6293,Toyota,5,363,198984,103669.6
6294,Toyota,1,119,11004,33201.6
6295,BMW,2,360,27843,120224.04
6296,Toyota,4,295,140773,87536.7
6297,BMW,1,205,147487,57361.560000000005
6298,Toyota,4,294,161838,84638.2
6299,BMW,2,109,37525,60162.6
6300,Toyota,4,309,126336,91803.4
6301,Toyota,1,256,28285,59896.5
6302,Honda,4,324,42810,106337.0
6303,BMW,2,194,54086,80263.68
6304,BMW,4,135,192972,74651.76
6305,BMW,1,376,89470,109341.59999999999
6306,Honda,3,275,106805,82191.5
6307,Toyota,3,334,10116,96482.4
6308,Honda,5,136,186761,64882.899999999994
6309,Toyota,5,287,136221,94017.9
6310,BMW,2,188,64516,74123.28
6311,Toyota,4,306,155803,439258.5
6312,Toyota,4,151,11805,69947.5
6313,Toyota,4,348,194960,93862.0
6314,Honda,2,237,193806,57390.399999999994
6315,Toyota,2,281,57929,71308.1
6316,Honda,4,339,86478,106295.2
6317,Honda,1,375,138507,76402.3
6318,Toyota,2,393,193559,80724.1
6319,Toyota,5,117,54518,69655.2
6320,Honda,1,238,176216,47831.399999999994
6321,Honda,3,333,84117,96124.3
6322,Toyota,4,160,159337,60057.3
6323,BMW,5,355,14529,156846.12
6324,Honda,5,127,84000,74739.0
6325,Toyota,5,361,28364,122527.6
6326,BMW,5,273,24064,954606.24
6327,Honda,4,232,27103,91327.7
6328,Honda,5,133,61476,79792.4
6329,Honda,5,184,152219,81281.1
6330,BMW,1,396,175676,101029.68
6331,BMW,2,307,198767,91791.96
6332,BMW,3,107,133414,61644.719999999994
6333,Honda,4,273,132530,88259.0
6334,Honda,3,266,89506,79506.4
6335,Toyota,3,315,102723,87529.7
6336,Toyota,2,176,21075,56704.5
6337,Honda,4,312,182630,93168.0
6338,Toyota,1,354,118756,73830.4
6339,BMW,2,368,121277,111471.96
6340,Honda,5,135,2929,83408.1
6341,BMW,5,394,146811,153494.28
6342,Honda,3,181,61907,68965.3
6343,Toyota,1,283,169732,51069.8
6344,BMW,3,352,173913,116562.84
6345,BMW,5,279,38229,135885.72
6346,Honda,4,368,64483,113606.7
6347,Toyota,2,108,49060,265293.0
6348,BMW,1,295,175581,74242.68
6349,BMW,2,161,26881,75803.88
6350,BMW,2,264,90266,91913.27999999998
6351,Honda,3,241,64116,79481.4
6352,Toyota,5,315,191128,98852.2
6353,Honda,1,153,154050,33054.0
6354,Honda,2,194,177371,46574.899999999994
6355,Toyota,1,392,84658,83900.2
6356,Honda,1,105,57197,33367.3
6357,Honda,5,139,91229,75623.1
6358,BMW,2,230,83066,81524.87999999999
6359,Honda,1,375,106827,83730.3
6360,BMW,1,157,112128,316304.63999999996
6361,Toyota,2,103,74440,34538.0
6362,BMW,2,188,145672,66263.76
6363,Toyota,2,101,39590,36820.0
6364,BMW,3,384,90858,134744.63999999998
6365,Honda,2,257,116404,65783.6
6366,BMW,5,122,190115,81229.8
6367,Toyota,1,236,132015,46430.5
6368,Honda,3,212,81781,72532.9
6369,BMW,2,269,123058,90361.43999999999
6370,Honda,4,311,166776,91941.4
6371,Honda,3,122,89405,53935.5
6372,Toyota,3,333,171928,83965.2
6373,Honda,3,277,138484,78385.6
6374,Toyota,3,171,84535,57153.5
6375,Honda,1,164,41230,48139.0
6376,BMW,1,128,140624,39043.92
6377,Toyota,3,297,56136,87110.4
6378,Toyota,4,341,170745,94903.5
6379,Honda,2,363,135739,84240.1
6380,BMW,3,160,199767,63180.36
6381,Honda,3,287,21409,91685.1
6382,Toyota,2,394,96056,92327.4
6383,Toyota,1,233,95200,51085.0
6384,Toyota,3,391,88806,100440.4
6385,Toyota,3,316,20590,466680.0
6386,Toyota,3,218,178127,59777.3
6387,Honda,3,110,34225,57858.5
6388,BMW,2,207,38066,85765.68
6389,Toyota,1,301,48721,66155.9
6390,Honda,4,286,144843,89579.7
6391,BMW,2,377,52004,123363.12
6392,Toyota,4,372,99128,106082.2
6393,BMW,4,145,16997,96389.16
6394,Toyota,2,215,167849,50613.1
6395,BMW,1,308,142870,83978.4
6396,BMW,1,269,20934,90939.12000000001
6397,Toyota,1,381,181908,69406.2
6398,BMW,2,344,128395,107710.2
6399,Toyota,2,167,67777,47088.3
6400,Toyota,5,351,33854,121597.6
6401,Honda,2,250,48409,74797.1
6402,Toyota,5,193,8648,90371.2
6403,Toyota,4,280,183273,80286.7
6404,BMW,2,389,149700,113668.8
6405,BMW,5,394,96891,160683.47999999998
6406,Toyota,1,175,5247,48560.3
6407,Toyota,4,290,114283,90690.7
6408,BMW,2,206,63034,81138.72
6409,Honda,3,316,117125,90817.5
6410,Toyota,4,341,85826,101937.4
6411,Toyota,4,107,25804,62825.6
6412,Honda,5,200,149946,81681.4
6413,Honda,2,239,140628,61688.2
6414,BMW,5,228,28909,125498.52
6415,Honda,4,105,38078,64466.2
6416,Honda,1,109,59241,33955.9
6417,Toyota,2,169,178931,36200.899999999994
6418,Honda,2,270,16730,81242.0
6419,Toyota,2,370,38052,92562.8
6420,Honda,1,186,49582,51586.8
6421,Honda,4,394,144697,112216.3
6422,BMW,3,389,129023,126539.63999999998
6423,BMW,4,135,33309,89506.92
6424,Toyota,1,236,11497,60052.3
6425,BMW,5,102,107029,88908.12000000001
6426,Toyota,5,136,184970,63277.0
6427,Honda,3,120,169844,44997.6
6428,Toyota,5,209,168409,78168.1
6429,BMW,1,258,74497,80113.56
6430,Toyota,3,261,168050,69953.0
6431,Toyota,1,182,157037,254914.4
6432,Toyota,2,328,104618,77029.2
6433,BMW,5,278,64582,132624.96
6434,Toyota,2,391,111797,88216.3
6435,Toyota,4,290,139531,84341.9
6436,Toyota,2,333,119124,77233.6
6437,Honda,5,302,97385,105866.5
6438,Honda,4,175,187107,61752.3
6439,BMW,5,169,148263,95511.23999999999
6440,BMW,5,348,13806,157968.47999999998
6441,Honda,5,320,62082,115796.8
6442,Honda,1,263,32897,65953.3
6443,Toyota,5,289,101264,99902.6
6444,BMW,4,353,35065,142122.6
6445,Toyota,4,266,142302,81468.8
6446,Honda,3,224,178095,63566.5
6447,BMW,5,171,57744,108048.72
6448,BMW,1,367,91090,107050.8
6449,BMW,5,313,35833,148406.03999999998
6450,Honda,4,185,45387,80432.3
6451,BMW,2,306,23867,107297.16
6452,Toyota,5,239,150233,83594.7
6453,Honda,1,357,118891,78083.9
6454,Toyota,4,240,177433,74872.7
6455,BMW,5,142,11482,110198.16
6456,BMW,3,379,65681,131158.68
6457,BMW,2,297,150569,90056.52
6458,BMW,4,137,31630,93285.59999999999
6459,BMW,3,240,92691,98691.48
6460,Honda,4,151,121439,64010.1
6461,Honda,2,124,153971,207353.40000000002
6462,BMW,3,120,64244,69459.12
6463,Toyota,3,116,118917,321960.10000000003
6464,Honda,2,115,140645,38832.5
6465,BMW,2,242,165621,78177.48
6466,BMW,2,264,103216,88795.68
6467,BMW,4,263,57795,121217.4
6468,Toyota,4,248,117233,81454.7
6469,Honda,1,206,127598,43915.2
6470,Toyota,3,355,41720,101042.0
6471,BMW,3,347,25986,132648.47999999998
6472,Honda,5,299,24422,116833.8
6473,Toyota,3,289,158007,75684.3
6474,Toyota,1,216,110006,44589.4
6475,Honda,1,366,1048,90847.2
6476,BMW,2,193,26103,81297.23999999999
6477,BMW,3,255,71425,103111.8
6478,Toyota,1,199,180150,34931.0
6479,Toyota,2,132,115892,38525.8
6480,Toyota,1,235,14996,56427.4
6481,Honda,3,221,157333,67534.7
6482,Honda,3,274,24982,87897.8
6483,BMW,2,154,169049,55780.92
6484,Honda,3,332,121732,93079.8
6485,Toyota,2,376,24059,94831.1
6486,BMW,3,168,186869,66272.51999999999
6487,Honda,5,354,55335,120688.5
6488,Honda,2,260,92737,72270.3
6489,Toyota,5,164,20424,84641.6
6490,Honda,3,244,101491,77044.9
6491,Toyota,4,399,163882,967282.2000000001
6492,Honda,3,180,131317,61551.3
6493,Toyota,4,307,174519,85618.1
6494,Honda,3,309,74183,91588.7
6495,BMW,2,134,146972,54977.76
6496,Toyota,1,399,53864,89105.6
6497,Honda,2,276,96614,71111.6
6498,Honda,4,199,107958,446143.19999999995
6499,BMW,3,243,144875,94374.59999999999
6500,Toyota,3,347,176756,82711.4
6501,BMW,3,380,105722,129933.36
6502,Honda,1,184,140201,40735.9
6503,BMW,1,187,7373,72071.64
6504,Toyota,2,147,58301,43750.9
6505,BMW,2,361,157331,108325.07999999999
6506,Toyota,4,344,194592,93541.8
6507,BMW,1,166,96329,53791.32
6508,BMW,5,212,165982,107640.96
6509,Toyota,2,280,1655,77082.5
6510,BMW,5,328,933,154166.03999999998
6511,BMW,2,176,79980,73288.8
6512,Toyota,5,221,32127,92226.3
6513,Toyota,5,290,161006,94805.4
6514,Toyota,2,274,142145,62168.5
6515,Toyota,1,369,83958,77995.2
6516,BMW,2,126,152708,50611.439999999995
6517,Honda,1,399,161881,82983.9
6518,Toyota,3,269,71018,78261.2
6519,Honda,3,240,106523,75272.7
6520,Toyota,3,138,100361,52271.9
6521,Toyota,3,118,160840,39538.0
6522,BMW,4,269,151997,112016.76
6523,Honda,4,255,175459,404250.5
6524,BMW,2,110,80280,54918.0
6525,Toyota,5,323,160225,102094.5
6526,Honda,4,382,136713,110596.7
6527,Honda,4,249,157055,82123.5
6528,Honda,5,251,173169,90454.1
6529,Toyota,4,185,39492,74414.8
6530,BMW,5,148,57105,103193.4
6531,Honda,4,229,31730,88673.0
6532,BMW,3,289,16874,117077.52
6533,BMW,5,274,199746,116682.48
6534,Toyota,3,173,42901,62012.9
6535,BMW,2,300,125046,97285.68
6536,Honda,5,112,35083,76887.7
6537,BMW,5,191,114274,106657.92
6538,BMW,1,359,63260,104518.8
6539,Honda,4,177,145533,67891.7
6540,Honda,5,281,170467,97541.3
6541,Honda,1,328,30622,81147.8
6542,Honda,1,158,42480,45305.0
6543,Honda,1,280,147612,59147.8
6544,Toyota,3,327,18132,98539.8
6545,Toyota,1,165,84003,36106.7
6546,Honda,5,207,143026,86697.4
6547,Honda,2,302,86574,78924.6
6548,Honda,4,113,44115,65577.5
6549,Toyota,3,108,192226,35214.399999999994
6550,BMW,1,332,197680,657600.0
6551,Honda,1,154,20764,47728.6
6552,BMW,3,339,87818,122809.43999999999
6553,BMW,3,278,142995,100614.59999999999
6554,Toyota,5,323,26754,116142.6
6555,Honda,5,394,107901,125298.9
6556,Honda,2,242,140529,62095.1
6557,Toyota,5,259,30406,103366.4
6558,Honda,5,346,142272,111864.8
6559,Honda,3,260,7044,91010.6
6560,Toyota,3,131,142848,46454.2
6561,Toyota,4,181,138250,66668.0
6562,Honda,3,248,38846,85357.4
6563,Honda,3,366,173379,95016.1
6564,Toyota,5,323,94756,106342.4
6565,Honda,5,216,116449,90775.1
6566,BMW,3,129,74366,75733.68
6567,Toyota,3,324,100576,87366.4
6568,Honda,4,242,105478,86756.2
6569,BMW,1,260,24261,87447.48
6570,Honda,3,341,114789,95549.1
6571,Toyota,2,306,152655,70740.5
6572,Honda,4,344,129507,105663.3
6573,Toyota,1,279,87897,58042.3
6574,Honda,5,157,36883,513436.19999999995
6575,Toyota,3,211,177537,59216.3
6576,Toyota,2,345,23531,90915.9
6577,Honda,5,367,88600,122184.0
6578,BMW,3,137,191094,60873.119999999995
6579,BMW,1,262,26837,85907.16
6580,BMW,3,133,69858,71663.04
6581,Honda,3,378,15943,110462.7
6582,BMW,2,202,138341,69278.28
6583,BMW,4,116,68278,82423.43999999999
6584,Toyota,5,217,197030,77648.0
6585,BMW,5,392,31743,167663.64
6586,BMW,3,292,141755,102221.4
6587,BMW,2,177,153338,62803.439999999995
6588,Honda,4,354,133172,104294.8
6589,Honda,3,178,143821,59017.9
6590,Toyota,5,388,176926,111909.4
6591,BMW,3,125,159587,62579.16
6592,Toyota,1,344,53561,74015.9
6593,Toyota,4,235,162646,75422.4
6594,Toyota,3,163,199873,47426.7
6595,Honda,2,244,12793,74215.7
6596,Toyota,5,396,37893,125782.7
6597,BMW,1,105,22027,51536.76
6598,BMW,2,215,148826,74435.28
6599,Honda,5,269,94968,100443.2
6600,Toyota,1,273,67429,58695.1
6601,Toyota,5,382,31402,127200.8
6602,Honda,4,353,44479,111732.1
6603,Honda,3,282,154784,78871.6
6604,Honda,5,320,145931,106882.9
6605,BMW,1,118,139154,41350.32
6606,BMW,4,256,119423,108386.04
6607,BMW,3,392,44568,141272.63999999998
6608,Honda,4,143,189572,54777.8
6609,Honda,2,190,22048,65042.2
6610,Toyota,2,104,160143,26199.699999999997
6611,BMW,3,299,71681,116255.87999999999
6612,BMW,2,294,137585,91876.2
6613,Toyota,3,205,190552,55444.8
6614,BMW,2,331,182865,94803.0
6615,BMW,2,193,86388,72306.23999999999
6616,BMW,2,286,151281,88840.68
6617,Toyota,3,236,70301,70894.9
6618,Honda,5,381,61240,126600.0
6619,Honda,5,244,21377,104138.3
6620,BMW,2,371,32921,125873.87999999999
6621,Honda,5,398,196329,116621.1
6622,Honda,4,231,160578,78695.2
6623,Honda,2,120,89132,44167.8
6624,Toyota,4,386,178900,103682.0
6625,Toyota,5,206,113895,82750.5
6626,BMW,3,279,93693,105740.04
6627,BMW,1,299,63283,91618.43999999999
6628,BMW,3,203,192333,74340.84
6629,BMW,3,344,118047,120384.36
6630,Honda,5,130,187253,66371.7
6631,BMW,3,165,46212,86291.76
6632,Honda,5,297,183976,97114.4
6633,Honda,1,296,53219,71717.1
6634,BMW,5,390,101752,153844.56
6635,Toyota,4,154,67443,67795.7
6636,Toyota,5,190,44414,752558.4
6637,Honda,4,123,9623,71093.7
6638,Toyota,3,386,88670,102872.0
6639,Honda,3,338,65848,99034.2
6640,Honda,4,252,83385,88157.5
6641,Honda,3,389,139597,102522.3
6642,Honda,2,333,54958,88941.2
6643,BMW,1,256,10523,84496.43999999999
6644,Honda,5,364,151022,113561.8
6645,Honda,1,287,137312,63159.8
6646,Toyota,3,236,37986,76302.4
6647,BMW,1,109,71783,47399.63999999999
6648,Toyota,2,126,181718,28975.2
6649,Toyota,2,298,106897,72207.3
6650,Honda,5,208,2204,96516.6
6651,BMW,3,343,35495,1031620.7999999999
6652,BMW,3,218,101442,90444.96
6653,Honda,2,187,25396,61225.4
6654,Honda,4,270,48985,97593.5
6655,Toyota,1,256,43664,57299.6
6656,Toyota,2,313,3756,82703.4
6657,BMW,1,177,145136,53662.08
6658,BMW,5,252,74870,125768.4
6659,Honda,2,160,144629,45850.1
6660,BMW,5,196,75498,113781.84
6661,BMW,4,296,137036,116256.48
6662,BMW,4,200,32199,107415.72
6663,Honda,3,153,78826,57857.4
6664,Honda,5,349,162327,111259.3
6665,Honda,2,345,170072,80385.8
6666,Honda,1,185,118207,40542.3
6667,Toyota,1,297,38097,69138.3
6668,Toyota,5,126,40692,73591.8
6669,BMW,2,322,142251,97526.27999999998
6670,Toyota,3,367,106204,94356.6
6671,BMW,4,317,107882,127133.76
6672,Honda,4,266,143702,84770.8
6673,BMW,3,222,147450,83629.2
6674,BMW,2,173,18050,76386.0
6675,Toyota,1,380,39621,82294.9
6676,Honda,1,295,193195,59151.5
6677,BMW,1,282,29425,89189.4
6678,BMW,2,379,120083,113770.43999999999
6679,Toyota,2,195,145108,46244.2
6680,Honda,5,175,48678,86049.2
6681,Honda,5,337,116050,112543.0
6682,BMW,3,327,101001,118007.87999999999
6683,Honda,3,173,18519,70108.1
6684,Honda,1,305,151363,62911.7
6685,BMW,2,141,106630,60499.2
6686,Honda,5,242,119948,92736.2
6687,Honda,1,235,147691,51481.9
6688,Toyota,5,263,146569,92559.1
6689,Toyota,2,154,66586,45215.4
6690,Honda,2,166,75757,52863.3
6691,Honda,3,374,74185,105594.5
6692,Toyota,2,333,84619,78927.1
6693,BMW,2,324,199109,90091.32
6694,Toyota,1,303,108982,62035.8
6695,Honda,2,260,90941,71679.9
6696,Toyota,4,161,64981,67171.9
6697,BMW,1,362,182684,92949.12000000001
6698,BMW,3,214,90158,91473.84
6699,BMW,1,237,148788,66732.23999999999
6700,Toyota,1,272,72660,58399.0
6701,Honda,2,111,108155,36558.5
6702,Toyota,1,313,53032,68467.8
6703,Toyota,5,183,87646,738048.6
6704,Honda,4,126,174606,55012.399999999994
6705,Honda,5,341,198184,107945.6
6706,Honda,3,395,69588,107095.2
6707,BMW,4,162,140673,83988.84
6708,Honda,2,388,13852,104778.8
6709,Toyota,4,157,23525,72047.5
6710,Honda,2,105,120509,35148.1
6711,Honda,1,190,152059,38016.1
6712,Toyota,2,381,18114,99207.6
6713,BMW,3,260,58657,108608.76
6714,Honda,5,336,24187,121916.3
6715,Honda,4,309,25112,106968.8
6716,Toyota,5,360,68868,119030.2
6717,Toyota,5,169,93092,78620.8
6718,BMW,5,200,170162,100739.76
6719,Toyota,5,117,126780,63007.0
6720,Toyota,1,150,189532,22607.8
6721,BMW,3,355,187826,113575.68
6722,BMW,3,368,97573,126672.84
6723,BMW,2,112,10759,66454.92
6724,BMW,2,229,110286,83390.87999999999
6725,BMW,2,329,35936,116016.48
6726,BMW,3,315,67426,724099.6799999998
6727,BMW,3,362,140648,123956.63999999998
6728,BMW,3,366,157638,122711.04
6729,BMW,2,301,95332,792679.68
6730,Toyota,1,313,163564,58539.6
6731,Toyota,5,348,38334,119210.6
6732,Toyota,3,155,156916,49002.4
6733,Honda,3,330,149893,87079.7
6734,Honda,4,144,57988,69786.2
6735,BMW,3,174,80235,83405.4
6736,BMW,5,129,158892,85455.36
6737,Toyota,2,329,77858,79396.2
6738,Toyota,4,127,45051,62680.9
6739,Toyota,5,384,58720,124985.0
6740,Toyota,1,196,136818,35680.2
6741,BMW,5,217,1175,125139.0
6742,Honda,3,304,24916,95485.4
6743,Toyota,2,222,189528,47704.2
6744,Honda,5,149,23694,82904.6
6745,BMW,4,167,189902,80636.16
6746,Honda,5,378,177530,115215.0
6747,Toyota,4,117,43542,60936.8
6748,BMW,4,250,2182,122559.36
6749,Toyota,5,298,154617,98152.3
6750,Toyota,4,179,170493,62344.7
6751,BMW,2,119,163188,47922.24
6752,BMW,3,190,53036,88883.27999999998
6753,Toyota,1,281,42836,62725.4
6754,BMW,5,272,149099,123303.72
6755,BMW,4,322,127624,123198.72
6756,Honda,3,271,109947,82161.3
6757,BMW,4,100,190015,62382.6
6758,Toyota,3,307,192980,77086.0
6759,Honda,5,323,121032,110483.8
6760,BMW,4,321,26946,138260.87999999998
6761,Honda,1,369,27427,88796.3
6762,Toyota,1,330,68025,71956.5
6763,Honda,5,168,170445,72319.5
6764,BMW,4,209,168169,92721.72
6765,Toyota,5,327,157004,103813.6
6766,Honda,3,197,199661,56148.899999999994
6767,Honda,5,109,166258,62307.2
6768,Toyota,1,265,135993,49705.7
6769,Toyota,2,135,102962,39113.8
6770,Toyota,4,370,150660,102495.0
6771,Toyota,2,246,133162,58319.8
6772,Toyota,1,297,111546,62137.4
6773,BMW,2,272,183784,80639.52
6774,Honda,3,177,124397,59625.3
6775,Toyota,2,344,133995,709195.5
6776,BMW,5,341,165238,138633.84
6777,Honda,1,281,172997,57299.3
6778,BMW,4,380,160363,1198991.16
6779,BMW,1,261,125064,75611.51999999999
6780,Honda,5,232,94511,92319.9
6781,BMW,1,349,83292,816458.88
6782,BMW,2,176,172727,62095.56
6783,Toyota,2,383,106328,90557.2
6784,Toyota,3,178,127243,56485.7
6785,Toyota,5,165,101761,77785.9
6786,Honda,5,123,184921,65295.899999999994
6787,BMW,4,362,132975,135916.19999999998
6788,Honda,4,328,123941,99810.9
6789,Toyota,4,286,130123,86908.7
6790,Toyota,5,295,99728,99260.2
6791,Honda,3,359,171816,91488.4
6792,Honda,4,231,3980,93467.0
6793,Toyota,2,336,13808,90539.2
6794,Toyota,4,386,4055,117702.5
6795,Honda,4,366,132697,105742.3
6796,BMW,5,259,193192,115073.76
6797,Honda,1,275,87274,64604.6
6798,Honda,1,220,193753,43091.7
6799,Toyota,2,324,112534,78322.6
6800,BMW,4,163,93505,90065.4
6801,Honda,2,125,14519,52181.1
6802,Toyota,2,346,163149,73405.1
6803,Honda,4,103,181397,47708.3
6804,BMW,2,183,41318,79349.04
6805,BMW,2,328,173180,96145.2
6806,BMW,3,101,62627,69698.76
6807,BMW,2,233,34106,90379.68
6808,BMW,1,143,127584,46120.32
6809,BMW,3,207,105078,88629.84
6810,BMW,5,371,112327,152898.36
6811,Honda,4,240,72375,89004.5
6812,BMW,5,351,143753,140942.03999999998
6813,BMW,4,221,126921,97963.07999999999
6814,Toyota,3,236,80665,71106.5
6815,Toyota,5,281,15615,107421.5
6816,Honda,1,195,29426,53939.4
6817,Toyota,2,269,18139,74722.1
6818,Toyota,4,220,71349,79288.1
6819,BMW,5,107,83928,88901.04
6820,Honda,4,148,150242,478374.4
6821,Honda,2,305,59821,83982.9
6822,BMW,3,364,32591,137419.08
6823,Toyota,3,273,78596,78241.4
6824,Honda,1,106,87431,29871.9
6825,Honda,1,301,151577,63986.3
6826,BMW,3,261,32718,111380.64
6827,Toyota,4,240,45981,86917.9
6828,Toyota,4,339,170325,91704.5
6829,Honda,4,358,63820,112519.0
6830,BMW,4,383,14994,152544.72
6831,BMW,2,200,157174,68695.92
6832,Honda,3,371,128752,100622.8
6833,Honda,5,141,67054,77768.6
6834,BMW,3,394,55819,137461.32
6835,Honda,1,396,116581,85968.9
6836,BMW,4,249,81409,110022.12000000001
6837,Honda,3,342,30608,104533.2
6838,Honda,4,341,182683,578500.2
6839,Honda,4,236,109223,86266.7
6840,Honda,2,272,14879,82677.1
6841,Toyota,2,300,188105,63228.5
6842,BMW,4,244,15015,119229.0
6843,BMW,3,268,79662,105712.56
6844,Toyota,5,118,78408,68710.2
6845,Honda,2,217,168484,55369.6
6846,Toyota,5,215,88354,87016.6
6847,BMW,5,125,98475,90311.4
6848,Toyota,4,168,188167,57860.3
6849,BMW,2,233,49274,90804.72
6850,Honda,4,358,90787,110103.3
6851,BMW,2,144,75642,65950.56
6852,BMW,1,139,133529,46828.92
6853,Honda,3,149,89483,57738.7
6854,Toyota,1,117,164898,18498.2
6855,Toyota,3,306,133223,82646.7
6856,BMW,3,389,190908,122267.04
6857,Toyota,3,236,6545,76790.5
6858,BMW,2,341,13269,118896.12
6859,Honda,2,316,89562,82822.8
6860,Toyota,3,253,72814,75422.6
6861,Honda,1,199,67322,50031.8
6862,BMW,5,118,183499,82699.32
6863,Honda,3,351,171897,92586.3
6864,Honda,5,233,114722,93348.8
6865,Honda,1,272,41206,68622.4
6866,Honda,5,284,74882,109276.8
6867,BMW,2,262,172105,83208.59999999999
6868,Honda,1,129,141679,28114.1
6869,Toyota,2,368,177572,78818.8
6870,Honda,5,398,110205,127719.5
6871,BMW,4,171,174465,81108.59999999999
6872,Toyota,1,335,103610,68758.0
6873,Honda,4,164,97591,70053.9
6874,Honda,3,164,118333,58736.7
6875,BMW,4,394,110025,142609.8
6876,Honda,2,277,40747,78680.3
6877,BMW,2,301,166676,90180.48
6878,BMW,5,312,61189,144111.72
6879,BMW,5,172,178212,95018.16
6880,BMW,3,148,163435,542107.2
6881,Toyota,2,170,144440,42735.0
6882,Toyota,1,376,155603,70199.7
6883,Honda,3,101,162742,39123.8
6884,Toyota,4,360,23239,111107.1
6885,Toyota,1,165,169906,26640.399999999998
6886,Toyota,3,274,52026,81867.4
6887,BMW,4,322,156579,1102281.48
6888,Honda,1,147,173062,30123.8
6889,Honda,5,306,135713,106554.7
6890,Toyota,2,348,24792,87394.8
6891,Honda,4,372,127235,111654.5
6892,Honda,2,175,125657,52296.3
6893,BMW,4,302,82577,125555.16
6894,Toyota,2,221,101096,54618.4
6895,Honda,4,242,11183,92433.7
6896,Honda,2,266,63052,73927.8
6897,Toyota,5,239,125932,616586.6
6898,Toyota,2,113,194287,27703.3
6899,Toyota,4,146,173621,54660.899999999994
6900,BMW,2,356,60939,118426.92
6901,Toyota,2,107,95880,33769.0
6902,BMW,3,224,158710,83769.59999999999
6903,Toyota,4,357,115421,103036.9
6904,Toyota,2,246,131608,60417.2
6905,Toyota,4,144,77468,65820.2
6906,BMW,3,224,121120,90760.8
6907,BMW,4,374,44371,144895.08
6908,Honda,4,262,118062,90000.8
6909,Honda,4,151,92024,68369.6
6910,BMW,1,397,52569,115286.52
6911,Toyota,2,394,42128,94872.2
6912,BMW,1,385,3532,830455.9199999999
6913,BMW,2,165,163062,61380.96
6914,BMW,2,152,128366,59021.28
6915,BMW,3,131,70819,75490.92
6916,Honda,1,255,179070,52573.0
6917,Honda,1,108,122091,26734.9
6918,Toyota,5,245,106087,88889.3
6919,BMW,3,380,38200,683610.0
6920,Toyota,2,106,39459,41698.1
6921,Honda,2,210,147485,56596.5
6922,Toyota,5,106,72526,66212.4
6923,BMW,2,190,168653,65547.23999999999
6924,Toyota,1,239,37997,58011.3
6925,BMW,5,187,38275,116812.2
6926,Honda,5,304,187669,101237.1
6927,BMW,2,195,28263,80175.23999999999
6928,Honda,2,323,74039,85622.1
6929,Honda,5,129,98144,74984.6
6930,Honda,1,315,181513,63983.7
6931,BMW,2,209,132570,72163.2
6932,BMW,2,392,178781,111799.07999999999
6933,Toyota,5,340,160751,102515.9
6934,BMW,3,273,158587,99383.16
6935,BMW,1,218,187827,58823.16
6936,Toyota,2,102,43028,39503.2
6937,Toyota,2,274,157596,61715.4
6938,Toyota,3,318,117294,82204.6
6939,BMW,2,109,185207,41364.36
6940,BMW,4,268,183492,104624.16
6941,BMW,5,255,68776,125816.87999999999
6942,BMW,2,334,141069,105093.72
6943,BMW,4,362,151294,132264.72
6944,Toyota,2,211,44090,58840.0
6945,BMW,5,308,22692,147573.36
6946,Honda,4,183,79652,78422.8
6947,Toyota,4,152,161867,56788.3
6948,BMW,5,140,94869,94448.52
6949,BMW,3,275,68982,110535.36
6950,Toyota,3,259,71116,79005.4
6951,Honda,5,291,136925,102125.5
6952,BMW,2,178,128182,67374.96
